"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"maxime cressy",0.540540540540541,0.949109678361971,1.90672207103752,-0.486727458670975,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,0.120920471817617,0.238052284114093,0.265040538280476,0.517629486988637,0.496195329425472,0.483778864145279,0.197648090545142
"maximilian marterer",0.492063492063492,1.01515081428917,-1.02663536814918,-0.359361824787628,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.106840227985527,0.0494889004682678,0.106978025900035,0.471820251625545,0.482844526795903,0.469152837991714,0.294081501314612
"mikael ymer",0.331460674157303,-0.468125102274271,0.342288145445554,1.91116513418258,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.353410557246577,-0.413542402724233,-0.418805542745552,0.398422108240169,0.408496797637848,0.421153008937836,0.0652452501090502
"miomir kecmanovic",0.378640776699029,-0.0272755938331399,-0.602343825540157,0.441285699529109,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.245060396438515,-0.252845659553673,-0.289457006098023,0.42507288022838,0.425741749471307,0.440631538629532,0.0476342588184974
"nick kyrgios",0.504504504504504,1.11938925866741,0.286727544248084,-1.64084727187161,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.0704465092666733,-0.127869121593046,-0.0634453165119872,0.517852151285008,0.528324411182755,0.518092095851898,0.209530640717894
"nicolas jarry",0.537878787878788,1.49924001664968,-0.150771397452348,0.592300856191369,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.150600805426676,0.288218085658402,0.0707309592424441,0.509344139723473,0.484188515998947,0.522730886936188,0.552717224321972
"nikoloz basilashvili",0.372549019607843,-0.457000652735846,1.9319335421847,-0.66827841873812,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,-0.501523966921896,-0.487720460970159,-0.471060632594928,0.467573809794252,0.463403290917815,0.473432421684265,-0.267791398349928
"novak djokovic",0.466095645967166,0.270121848287784,-0.571624468422682,-0.740202518245769,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.0583782960432671,0.0813791410578399,0.056950653085387,0.455034588672141,0.450936055274715,0.453898966312408,0.0227187612817362
"oscar otte",0.369565217391304,0.212771335140334,0.282533221682891,1.69462678989579,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.331404058721431,-0.298916694951674,-0.0118004387057813,0.432357034381045,0.425248463585647,0.372092425823212,0.259316650268887
"pablo andujar",0.328125,-1.39890808552568,-2.45322338863615,0.482215980145626,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.0389865771290662,-0.0557551883234843,0.200379971482898,0.335511867938761,0.338511271260394,0.285211175680161,-0.401751600690158
"pedro cachin",0.523076923076923,0.287844678836346,-1.10088301120186,-0.947819920603378,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.416428824703071,0.389238455967333,0.421528955779574,0.44417528665494,0.450568223703545,0.432801336050034,0.00237521986137377
"pedro martinez",0.366666666666667,-1.74056183775686,-1.21797631294477,0.634217362028792,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,0.223310193208428,0.123059896478647,-0.0521325420353956,0.324355619427279,0.343742639243646,0.377831488847733,-0.573341505178844
"philipp kohlschreiber",0.506024096385542,-1.75032947326599,2.44646815284823,-0.65546384219082,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,0.634926241528265,0.729164564482207,0.567414371785478,0.385723299485711,0.370192773993806,0.384505361318588,-0.673091235177942
