"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"elina avanesyan",0.493670886075949,-1.97285483779656,-0.569823439390928,0.611984274762798,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.199390444611867,0.258065187774935,0.366550697419711,0.463070927390032,0.452318891193797,0.409809112548828,-0.867002596473396
"elina svitolina",0.489795918367347,-0.406632180511502,0.241310991261451,-1.01392777684803,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.20366095996374,0.213787575262148,0.00941639161174512,0.458286212972567,0.458049548605538,0.473745077848434,-0.290973344863079
"elisabetta cocciaretto",0.347826086956522,0.108468673989597,-0.559937554367029,0.816760714467372,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.534989619679519,-0.562821822941226,-0.80233808530462,0.473670911041426,0.484558059199311,0.485907256603241,-0.0513964284668883
"elise mertens",0.443579766536965,0.909813827979962,0.954979815709595,0.00466754261787051,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.182249603097954,-0.159637902443689,-0.344585731329945,0.494280482071037,0.492844656092519,0.494745135307312,0.0912214451989759
"emma navarro",0.488188976377953,-0.613329323702279,-0.50677139010162,-1.33682475143855,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.208931584047474,0.248528684352542,0.163703529036417,0.455556471386697,0.448905839133685,0.442842841148376,-0.480593111644694
"emma raducanu",0.435483870967742,1.20549202767309,-0.362236870200045,0.822488878304717,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.299980167672963,-0.261855997552497,-0.424557938739548,0.511264696237902,0.506924046100113,0.501833975315094,-0.129930164505081
"erika andreeva",0.405405405405405,-1.13703637296789,-0.823623343692536,-1.62878235496841,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0669619652901519,-0.181409978864539,-0.5238631692356,0.431546427219569,0.459393548820452,0.490611106157303,-0.674661890005172
"eva lys",0.555555555555556,-0.84828411020916,-1.12596751009488,-1.24058620557161,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.483543457499721,0.513506470059013,0.43895343621283,0.464422558819634,0.458787898928502,0.457946300506592,-0.735139970996122
"fiona ferro",0.425,-2.04549812047798,-0.792585788917792,-0.705919459154292,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.107478319850767,-0.0694791574294696,-0.475691278378296,0.459772209663765,0.45470577024493,0.501059055328369,-0.875708720444885
"garbine muguruza",0.466101694915254,0.969813731840556,-1.18223301498476,1.36072158795524,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.213388068507868,-0.120350280785799,-0.251437363252063,0.523435829156806,0.506843492458867,0.499580502510071,-0.0128999388801351
"greet minnen",0.381294964028777,-0.361178660144362,0.0531675044629209,-0.389647764666221,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.296609561024267,-0.367974377206377,-0.732127692831502,0.456357749893184,0.475756555978484,0.506044924259186,-0.225445394644375
"harmony tan",0.375,-0.0251994781493491,-0.481652213159852,-0.268802050748942,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.356007631639206,-0.399333352805951,-0.69148668901545,0.462716340483058,0.476264636347833,0.492033243179321,-0.211337906839085
"harriet dart",0.439655172413793,-1.96472656056479,0.965443813805262,-1.06043583118018,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.133528037852067,-0.0179238980288555,-0.0291327134833677,0.423085864094512,0.458176498270687,0.430923849344254,-0.531087874479009
"iga swiatek",0.530898876404494,0.0178975943380382,-0.129662155475555,0.69827338666179,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.331115067345147,0.257798248698161,0.18189135693852,0.472237657628461,0.489604791525975,0.482099324464798,-0.0270243551906933
"jasmine paolini",0.479452054794521,-0.720291308039267,-0.103054160436804,-1.08535637862702,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.201536884906965,0.138166894274434,0.315508789916138,0.448394840523893,0.464110903645237,0.405281871557236,-0.414967648393963
"jelena ostapenko",0.406976744186047,-1.32371970427699,1.46608824780564,0.383151751530342,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.192025453831538,-0.302325550786708,-0.546744681795288,0.459760006508601,0.487196420630584,0.496527075767517,-0.267319798851943
"jessica bouzas maneiro",0.578947368421053,0.118116901512409,-1.04091819699398,0.070388701892905,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.494601938243723,0.560107020472464,0.567278086553286,0.4854585865789,0.472070146434214,0.456972450017929,-0.554839995196361
"jessica pegula",0.461538461538462,-0.143129062221062,-0.612857446003599,0.357988065937198,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.000335802116393835,0.0421610015778386,-0.231996879878899,0.473486130167542,0.46702491518203,0.491326004266739,-0.172638857309194
