"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"dusan lajovic",0.368421052631579,-0.977314728756417,-0.702657167670049,-1.1542904356622,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,-0.223283470474592,-0.467379081344921,-0.533892852600982,0.447190734467352,0.465129629483488,0.467063575983047,-0.381256873866269
"elias ymer",0.477272727272727,-0.560939183893701,-0.48451524846613,-0.226971872170324,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.254285475168987,0.14833060448574,0.136524625981701,0.471284926892564,0.463794027002641,0.4388767182827,-0.262568433838687
"emil ruusuvuori",0.464788732394366,-0.0108957052087781,-0.643990083555375,1.3154170928497,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0431116709308048,-0.0832576118666268,-0.181565384475571,0.496279415739875,0.492755011082147,0.491412788629532,0.113121235136177
"fabian marozsan",0.387096774193548,-0.521908914602965,-1.23559579987652,-0.310893143014439,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,-0.240054839986306,-0.323499251897318,-0.438820311305319,0.468842987619353,0.458056646738135,0.466305732727051,-0.22306263660255
"fabio fognini",0.47008547008547,-0.710013770624539,-1.2202015570586,-0.249962688037095,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.212860085784027,0.164305628612962,-0.0386905369922869,0.471449721667882,0.453747882825224,0.467504799365997,-0.378903138134999
"facundo diaz acosta",0.466666666666667,-0.360523754966446,-1.34934908176369,-1.44290808829931,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.277910613797312,0.133202115467046,0.205083063367795,0.456485948624236,0.455895357640054,0.414256781339645,-0.639927366207544
"federico delbonis",0.424242424242424,-0.21967452163367,-1.53362339506047,-1.38927531156102,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0422393245258448,-0.184137927587647,-0.454924153730404,0.455887928971482,0.470262223217953,0.506743133068085,-0.640912473686646
"feliciano lopez",0.451612903225806,1.18881781169409,-0.342131333058021,-1.22344099057537,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.153387818502313,0.189348820470222,0.201687202756147,0.46353211170492,0.43079359156736,0.399897158145905,-0.327538368153786
"frances tiafoe",0.49867374005305,-0.365611042504648,1.65123142350649,1.25262711024236,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.376360132866289,0.212742534532929,0.125214290556669,0.471020501157298,0.473667894198926,0.462589651346207,0.209266216768392
"francisco cerundolo",0.414634146341463,-0.683976066562172,-0.4137161193758,-0.682515380827224,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.0645005416180701,-0.15685055560428,-0.145615531613291,0.465223517477564,0.455770602910894,0.433909773826599,-0.35814246590317
"gael monfils",0.471698113207547,0.020147317350779,0.275885574201051,0.131654994078835,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.263655786511815,-0.0500401840905524,0.00812508272474521,0.464047298504023,0.493719807939817,0.459547966718674,-0.19984405578468
"gijs brouwer",0.466666666666667,-0.497029619870459,0.749813620307052,-1.43376741754362,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.285780596443764,0.269136477126105,0.211321047623726,0.45508920806922,0.431568572593103,0.412981688976288,-0.357930721339432
"grigor dimitrov",0.523809523809524,0.273903502873153,0.113681515785713,0.536052472273652,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.518010810344482,0.243242702143951,0.0205625288907831,0.471016554018886,0.493345374313012,0.509117066860199,0.0693576458284941
"guido pella",0.441176470588235,0.171046142483294,-0.326475787817117,0.391764442792301,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.033456643096808,-0.106090663567223,-0.274114710191827,0.47438069887296,0.473228947452159,0.486718326807022,-0.040130883576118
"holger rune",0.477099236641221,0.934041598190037,1.12715895790061,0.775563529194115,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.184702213605694,-0.00859438675827306,-0.337075849373852,0.483460861633618,0.491703800116196,0.535510838031769,0.305345483489784
"hubert hurkacz",0.454545454545455,-0.222776927654216,-0.173605320631698,-0.150598789249217,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.154279954600611,0.065854402131645,-0.0600001961044307,0.466306329426508,0.455826678268605,0.456320643424988,-0.175647006670776
"hugo dellien",0.481481481481481,-0.411334271347384,-1.14155041111146,-1.13411708733055,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.381701742388473,0.241974657102451,0.32336109083583,0.452880229993597,0.451244261061459,0.404894649982452,-0.714613516146972
"ilya ivashka",0.393939393939394,-0.312746702250042,-0.282514814838524,0.387497527812644,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.274853657134052,-0.326570163759475,-0.380046614280498,0.481861595465851,0.465448836231151,0.461134552955627,-0.0748303629064035
"jack draper",0.366197183098592,-1.1096717867953,-1.07559794337547,-0.107261959378911,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.42223054170386,-0.552106004025655,-0.652344377638367,0.480275385317539,0.478068472384561,0.48905211687088,-0.35963751345099
"jack sock",0.530864197530864,0.700935738981601,0.941025342737606,-0.519217420392152,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.67696538015697,0.489575833039299,0.0876720085855149,0.449860454726357,0.456316322241285,0.502454042434692,-0.203245182353632
"james duckworth",0.472222222222222,-0.120785329728775,-0.335451821798952,0.824298447701581,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.240081481737617,-0.00541899322999451,-0.2839022201782,0.46875530334333,0.48625851793282,0.519764721393585,-0.135450889976019
"jannik sinner",0.526405451448041,0.399432533301127,0.203759066981826,0.440710890019379,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.55080786749439,0.262502329633611,0.18400688382351,0.467791759825559,0.49249460302782,0.478303700685501,0.06998513321627
"jason kubler",0.471698113207547,-0.0300765386044704,-1.08950587516492,0.319294723100008,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.185721208433221,0.0306680308177087,-0.0877267175656417,0.47787889010092,0.479276282611608,0.479140818119049,-0.17569837152497
"jaume munar",0.402597402597403,-0.14610317886073,0.289232119203523,-0.483108905174594,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.138962476593239,-0.256908840274129,-0.460205176662147,0.466402051207036,0.461640268948895,0.48617759346962,-0.183059405399071
"jenson brooksby",0.547619047619048,-2.35058425688851,0.0178132030852276,-2.37102261532212,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.86959080684533,0.60148674868025,0.520028174003561,0.432428730654292,0.453043618177759,0.43083193898201,-1
"jiri lehecka",0.469135802469136,0.62004337459404,-0.208021249006299,-0.502264199243979,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.279447545583837,0.118271785884671,0.0267569682837319,0.458682314453381,0.461036422114551,0.453177154064178,-0.191496222144717
"john isner",0.369369369369369,2.30484549097689,2.54342264060316,1.80775423561407,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,-0.380811692539091,-0.369054711399028,-0.79241392797728,0.476096680364106,0.448481837457036,0.520855605602264,1
"john millman",0.375,-1.76994681010037,0.566791461029579,-0.982100507616057,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.304036570582203,-0.300683319534805,-0.214238792085729,0.468101496139631,0.441876738041621,0.408302754163742,-0.561619725652793
"jordan thompson",0.404624277456647,-0.773552627706362,0.558578792587306,0.00275882062261842,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.138057575007109,-0.199172559224808,-0.179546822053817,0.468268326888312,0.453334670978201,0.430835723876953,-0.087359658182403
"juncheng shang",0.555555555555556,-0.0928205865713554,-0.0382702551934421,0.876026152332483,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.653247853745988,0.47923300346364,0.338310890885482,0.47876112711565,0.482858630892392,0.475912868976593,0.096494055013014
"karen khachanov",0.515625,0.648126612425854,-0.804359809947526,-0.963532831952227,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.52135170739459,0.349076525612812,0.239614547742633,0.462239097974357,0.466220851501018,0.456156611442566,-0.365658340023688
