server_name,random_intercept,group,model,label
Elisabetta Cocciaretto,-0.0286460380146867,f_second,Speed_MPH_z,Average
Elise Mertens,0.0196218595322914,f_second,Speed_MPH_z,Average
Emma Navarro,-0.0321443732554096,f_second,Speed_MPH_z,Average
Emma Raducanu,0.0319241788237455,f_second,Speed_MPH_z,Average
Fiona Ferro,-0.0694623252712463,f_second,Speed_MPH_z,Under-performer
Garbine Muguruza,-0.0371782179193501,f_second,Speed_MPH_z,Average
Greet Minnen,-0.0182692128448251,f_second,Speed_MPH_z,Average
Harmony Tan,-0.00516082727837074,f_second,Speed_MPH_z,Average
Harriet Dart,0.000281586569028694,f_second,Speed_MPH_z,Average
Heather Watson,-0.0112420093654094,f_second,Speed_MPH_z,Average
Iga Swiatek,-0.016226963435143,f_second,Speed_MPH_z,Average
Jaqueline Cristian,-0.0145107860929352,f_second,Speed_MPH_z,Average
Jasmine Paolini,-0.00392690850848494,f_second,Speed_MPH_z,Average
Jelena Ostapenko,0.0278051719988288,f_second,Speed_MPH_z,Average
Jessica Bouzas Maneiro,-0.000907176987792728,f_second,Speed_MPH_z,Average
Jessica Pegula,0.0729569104845646,f_second,Speed_MPH_z,Over-performer
Jodie Burrage,0.000706616964102068,f_second,Speed_MPH_z,Average
Jule Niemeier,0.00335855077916969,f_second,Speed_MPH_z,Average
Kaia Kanepi,0.00100864751841139,f_second,Speed_MPH_z,Average
Kaja Juvan,-0.0140542288279024,f_second,Speed_MPH_z,Average
Karolina Muchova,-0.0558167983698461,f_second,Speed_MPH_z,Average
Katerina Siniakova,-0.00666181539504961,f_second,Speed_MPH_z,Average
Kateryna Kozlova,-0.0268912166412188,f_second,Speed_MPH_z,Average
Katie Boulter,-0.00810953863816868,f_second,Speed_MPH_z,Average
Katie Volynets,0.0311644259460076,f_second,Speed_MPH_z,Average
Laura Siegemund,0.0432269223586539,f_second,Speed_MPH_z,Average
Lauren Davis,0.0140233129729897,f_second,Speed_MPH_z,Average
Lesia Tsurenko,0.0537131739710709,f_second,Speed_MPH_z,Average
Lin Zhu,0.0249825420151166,f_second,Speed_MPH_z,Average
Linda Noskova,-0.00949715222633591,f_second,Speed_MPH_z,Average
Liudmila Samsonova,-0.0351347617358981,f_second,Speed_MPH_z,Average
Lulu Sun,0.00279577327399281,f_second,Speed_MPH_z,Average
Madison Brengle,0.00477297440443208,f_second,Speed_MPH_z,Average
Madison Keys,-0.027599713142673,f_second,Speed_MPH_z,Average
Magda Linette,0.0143339122390923,f_second,Speed_MPH_z,Average
Magdalena Frech,-0.00951715062607873,f_second,Speed_MPH_z,Average
Maria Sakkari,0.0186221175758348,f_second,Speed_MPH_z,Average
Marie Bouzkova,0.0503285930420929,f_second,Speed_MPH_z,Average
Marketa Vondrousova,-0.028059604823508,f_second,Speed_MPH_z,Average
Marta Kostyuk,-0.0283544122185472,f_second,Speed_MPH_z,Average
Martina Trevisan,0.0332843653645435,f_second,Speed_MPH_z,Average
McCartney Kessler,-0.0321339791520474,f_second,Speed_MPH_z,Average
Mirra Andreeva,-0.0367179113658965,f_second,Speed_MPH_z,Average
Naomi Osaka,-0.0155928933901012,f_second,Speed_MPH_z,Average
Nina Stojanovic,0.0320687564118114,f_second,Speed_MPH_z,Average
Ons Jabeur,0.0205275124960793,f_second,Speed_MPH_z,Average
Paula Badosa,0.0280954225107585,f_second,Speed_MPH_z,Average
Petra Kvitova,-0.00427156681566061,f_second,Speed_MPH_z,Average
Petra Martic,-0.0299859365810938,f_second,Speed_MPH_z,Average
Qiang Wang,-0.0478785045746224,f_second,Speed_MPH_z,Average
Qinwen Zheng,0.0253042654232946,f_second,Speed_MPH_z,Average
Renata Zarazua,0.0324799346123215,f_second,Speed_MPH_z,Average
Robin Montgomery,0.00335633269533376,f_second,Speed_MPH_z,Average
Sara Sorribes Tormo,0.0194274317368737,f_second,Speed_MPH_z,Average
Shelby Rogers,0.0016239964967865,f_second,Speed_MPH_z,Average
Shuai Zhang,0.0252987316356979,f_second,Speed_MPH_z,Average
Simona Halep,0.0750559843616216,f_second,Speed_MPH_z,Over-performer
Sloane Stephens,-0.0346493408599653,f_second,Speed_MPH_z,Average
Sofia Kenin,0.00316682423196995,f_second,Speed_MPH_z,Average
Sorana Cirstea,-0.0968636494651832,f_second,Speed_MPH_z,Under-performer
Tatjana Maria,0.00197958390206024,f_second,Speed_MPH_z,Average
Varvara Gracheva,0.036876499846854,f_second,Speed_MPH_z,Average
Venus Williams,-0.00293654943763383,f_second,Speed_MPH_z,Average
Vera Zvonareva,-0.0115579523969876,f_second,Speed_MPH_z,Average
Veronika Kudermetova,-0.0038233054853908,f_second,Speed_MPH_z,Average
Victoria Azarenka,0.0399491109903499,f_second,Speed_MPH_z,Average
Viktorija Golubic,0.0377678047354046,f_second,Speed_MPH_z,Average
Viktoriya Tomova,0.00891380424394003,f_second,Speed_MPH_z,Average
Yafan Wang,-0.016086498955981,f_second,Speed_MPH_z,Average
Yulia Putintseva,-0.0164379939691382,f_second,Speed_MPH_z,Average
Ajla Tomljanovic,-0.01290789768237,f_second,speed_ratio_z,Average
Aliaksandra Sasnovich,-0.00652803915216111,f_second,speed_ratio_z,Average
Alison Van Uytvanck,-0.00317717018336909,f_second,speed_ratio_z,Average
Alize Cornet,0.0108712817457623,f_second,speed_ratio_z,Average
Amanda Anisimova,-0.00138232205368466,f_second,speed_ratio_z,Average
Anastasia Pavlyuchenkova,-0.00551824164434334,f_second,speed_ratio_z,Average
Anastasia Potapova,-0.0020314815914454,f_second,speed_ratio_z,Average
Anastasija Sevastova,-0.00248161255267437,f_second,speed_ratio_z,Average
Andrea Petkovic,-0.000174382234749969,f_second,speed_ratio_z,Average
Anett Kontaveit,0.00396452406751901,f_second,speed_ratio_z,Average
Angelique Kerber,0.00811093673326814,f_second,speed_ratio_z,Average
Anhelina Kalinina,-0.000667869956535748,f_second,speed_ratio_z,Average
Anna Blinkova,-0.00129647375810128,f_second,speed_ratio_z,Average
Anna Kalinskaya,0.00156495851769877,f_second,speed_ratio_z,Average
Arantxa Rus,-0.00165292655045107,f_second,speed_ratio_z,Average
Aryna Sabalenka,-0.0047343724124507,f_second,speed_ratio_z,Average
Ashleigh Barty,-0.0118367664611108,f_second,speed_ratio_z,Average
Ashlyn Krueger,-0.000603308407251049,f_second,speed_ratio_z,Average
Barbora Krejcikova,0.0305993413396814,f_second,speed_ratio_z,Over-performer
Beatriz Haddad Maia,0.00234421940470147,f_second,speed_ratio_z,Average
Belinda Bencic,0.00805876922673115,f_second,speed_ratio_z,Average
Bernarda Pera,-0.00344822000572199,f_second,speed_ratio_z,Average
Bianca Andreescu,0.00134000454775415,f_second,speed_ratio_z,Average
Brenda Fruhvirtova,-0.00911657014300466,f_second,speed_ratio_z,Average
Camila Giorgi,0.00284664329144102,f_second,speed_ratio_z,Average
Caroline Dolehide,0.00031113314657647,f_second,speed_ratio_z,Average
Caroline Garcia,0.000962991257592283,f_second,speed_ratio_z,Average
Caroline Wozniacki,-0.0037189689484254,f_second,speed_ratio_z,Average
Caty McNally,-0.000171057097553119,f_second,speed_ratio_z,Average
Clara Burel,-0.00125016383221438,f_second,speed_ratio_z,Average
Clara Tauson,-0.00679024765042769,f_second,speed_ratio_z,Average
Coco Gauff,0.0170368016760504,f_second,speed_ratio_z,Over-performer
Cristina Bucsa,0.000379441847017168,f_second,speed_ratio_z,Average
Dalma Galfi,-0.00782483520429232,f_second,speed_ratio_z,Average
Danielle Collins,0.00173166567705077,f_second,speed_ratio_z,Average
Daria Kasatkina,0.00426066354959576,f_second,speed_ratio_z,Average
Daria Saville,-0.00302930552601019,f_second,speed_ratio_z,Average
Dayana Yastremska,0.0121554858809124,f_second,speed_ratio_z,Average
Diana Shnaider,0.000465866623882334,f_second,speed_ratio_z,Average
Diane Parry,0.00251744189509226,f_second,speed_ratio_z,Average
Donna Vekic,0.00610986575160266,f_second,speed_ratio_z,Average
Ekaterina Alexandrova,0.0063962805287513,f_second,speed_ratio_z,Average
Elena Rybakina,-0.00484857713835514,f_second,speed_ratio_z,Average
Elina Avanesyan,-0.000234684029278055,f_second,speed_ratio_z,Average
Elina Svitolina,-0.0131589398687936,f_second,speed_ratio_z,Average
Elisabetta Cocciaretto,-0.00779104660021193,f_second,speed_ratio_z,Average
Elise Mertens,0.00809698828582102,f_second,speed_ratio_z,Average
Emma Navarro,-0.0100405595343213,f_second,speed_ratio_z,Average
Emma Raducanu,0.00839561022487746,f_second,speed_ratio_z,Average
Fiona Ferro,-0.0192943645166163,f_second,speed_ratio_z,Under-performer
Garbine Muguruza,-0.0107055937487251,f_second,speed_ratio_z,Average
Greet Minnen,-0.00473933271710616,f_second,speed_ratio_z,Average
Harmony Tan,-0.000950269085401134,f_second,speed_ratio_z,Average
Harriet Dart,-0.00421545868830493,f_second,speed_ratio_z,Average
Heather Watson,-0.00412114215375285,f_second,speed_ratio_z,Average
Iga Swiatek,-0.00341342183579696,f_second,speed_ratio_z,Average
Jaqueline Cristian,-0.00394078552485821,f_second,speed_ratio_z,Average
Jasmine Paolini,-0.00402984151178463,f_second,speed_ratio_z,Average
Jelena Ostapenko,0.0070613212761478,f_second,speed_ratio_z,Average
Jessica Bouzas Maneiro,-0.000687800674593651,f_second,speed_ratio_z,Average
Jessica Pegula,0.0238044521008081,f_second,speed_ratio_z,Over-performer
Jodie Burrage,0.000424394939940522,f_second,speed_ratio_z,Average
Jule Niemeier,0.000611845679658436,f_second,speed_ratio_z,Average
Kaia Kanepi,0.000323745678022669,f_second,speed_ratio_z,Average
Kaja Juvan,-0.0046457199312173,f_second,speed_ratio_z,Average
Karolina Muchova,-0.01633561340933,f_second,speed_ratio_z,Average
Katerina Siniakova,-0.00217093136398985,f_second,speed_ratio_z,Average
Kateryna Kozlova,-0.00742745749744714,f_second,speed_ratio_z,Average
Katie Boulter,0.000564482992863261,f_second,speed_ratio_z,Average
Katie Volynets,0.00791758211575125,f_second,speed_ratio_z,Average
Laura Siegemund,0.0104238388551234,f_second,speed_ratio_z,Average
Lauren Davis,0.0024842778136801,f_second,speed_ratio_z,Average
Lesia Tsurenko,0.00950164376207122,f_second,speed_ratio_z,Average
Lin Zhu,0.00694626120806986,f_second,speed_ratio_z,Average
Linda Noskova,-0.00248151244805127,f_second,speed_ratio_z,Average
Liudmila Samsonova,-0.00720742938974539,f_second,speed_ratio_z,Average
Lulu Sun,0.00183825452912359,f_second,speed_ratio_z,Average
Madison Brengle,-0.0008472926980731,f_second,speed_ratio_z,Average
Madison Keys,-0.00610324761852501,f_second,speed_ratio_z,Average
Magda Linette,0.00309487244011567,f_second,speed_ratio_z,Average
Magdalena Frech,-0.00205206733117627,f_second,speed_ratio_z,Average
Maria Sakkari,0.00887493088347017,f_second,speed_ratio_z,Average
Marie Bouzkova,0.0116727024556868,f_second,speed_ratio_z,Average
Marketa Vondrousova,-0.00853723312998946,f_second,speed_ratio_z,Average
Marta Kostyuk,-0.00827078465773095,f_second,speed_ratio_z,Average
Martina Trevisan,0.00842549898468124,f_second,speed_ratio_z,Average
McCartney Kessler,-0.00876692838406192,f_second,speed_ratio_z,Average
Mirra Andreeva,-0.0100100681198213,f_second,speed_ratio_z,Average
Naomi Osaka,-0.00206007408854806,f_second,speed_ratio_z,Average
Nina Stojanovic,0.00911316202319921,f_second,speed_ratio_z,Average
Ons Jabeur,0.00620030531498984,f_second,speed_ratio_z,Average
Paula Badosa,0.0103485035319149,f_second,speed_ratio_z,Average
Petra Kvitova,-0.0038857056283787,f_second,speed_ratio_z,Average
Petra Martic,-0.00756758019446404,f_second,speed_ratio_z,Average
Qiang Wang,-0.0134688211950332,f_second,speed_ratio_z,Average
Qinwen Zheng,0.00891035431919487,f_second,speed_ratio_z,Average
Renata Zarazua,0.00795849389056662,f_second,speed_ratio_z,Average
Robin Montgomery,0.000875517427531618,f_second,speed_ratio_z,Average
Sara Sorribes Tormo,0.00259971105786463,f_second,speed_ratio_z,Average
Shelby Rogers,0.000554759047909336,f_second,speed_ratio_z,Average
Shuai Zhang,0.00641417258128255,f_second,speed_ratio_z,Average
Simona Halep,0.0214457688028081,f_second,speed_ratio_z,Over-performer
Sloane Stephens,-0.0104178878414613,f_second,speed_ratio_z,Average
Sofia Kenin,-0.00153786240637473,f_second,speed_ratio_z,Average
Sorana Cirstea,-0.0289532132277546,f_second,speed_ratio_z,Under-performer
Tatjana Maria,0.0066488333591058,f_second,speed_ratio_z,Average
Varvara Gracheva,0.0106271860957295,f_second,speed_ratio_z,Average
Venus Williams,-0.000491282237444475,f_second,speed_ratio_z,Average
Vera Zvonareva,-0.00317746228837463,f_second,speed_ratio_z,Average
Veronika Kudermetova,-0.00104194510350362,f_second,speed_ratio_z,Average
Victoria Azarenka,0.0121552560679876,f_second,speed_ratio_z,Average
Viktorija Golubic,0.00568800850030762,f_second,speed_ratio_z,Average
Viktoriya Tomova,0.00102261155526456,f_second,speed_ratio_z,Average
Yafan Wang,-0.00467034447090461,f_second,speed_ratio_z,Average
Yulia Putintseva,-0.00863056585646837,f_second,speed_ratio_z,Average
